	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	Prediction
42780	99	Streak Agent(1)	AS 2_3_plus_10_3	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	Single-KC	100	done	17	AS done	4	0.9725507318161543
42781	100	Streak Agent(1)	AS 3_1_plus_6_1	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	Single-KC	101	JCommTable6.R1C0	18	AS JCommTable6.R1C0	5	0.7123696920319897
42782	101	Streak Agent(1)	AS 3_1_plus_6_1	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	Single-KC	102	JCommTable6.R0C0	18	AS JCommTable6.R0C0	5	0.7543070072381691
42783	102	Streak Agent(1)	AS 3_1_plus_6_1	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	Single-KC	103	done	18	AS done	5	0.9910258258262084
42784	103	Streak Agent(1)	AS 3_2_plus_5_2	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	Single-KC	104	JCommTable6.R1C0	19	AS JCommTable6.R1C0	6	0.7179732199241456
42785	104	Streak Agent(1)	AS 3_2_plus_5_2	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	Single-KC	105	JCommTable6.R0C0	19	AS JCommTable6.R0C0	6	0.7659525431939802
42786	105	Streak Agent(1)	AS 3_2_plus_5_2	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	Single-KC	106	done	19	AS done	6	0.9971030527683161
42787	106	Streak Agent(1)	M 4_9_times_6_7	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	incorrect	1	1	1	Single-KC	107	JCommTable6.R1C0	20	M  JCommTable6.R1C0	5	0.7270490497204324
42788	107	Streak Agent(1)	M 4_9_times_6_7	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	incorrect	1	1	0	Single-KC	108	JCommTable6.R0C0	20	M  JCommTable6.R0C0	5	0.7119086354506717
42789	108	Streak Agent(1)	M 4_9_times_6_7	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	Single-KC	109	done	20	M  done	5	0.9560491700531351
42790	109	Streak Agent(1)	M 9_7_times_1_4	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	110	JCommTable6.R0C0	21	M  JCommTable6.R0C0	6	0.7785551083466984
42791	110	Streak Agent(1)	M 9_7_times_1_4	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	hint	0	1	1	Single-KC	111	JCommTable6.R1C0	21	M  JCommTable6.R1C0	6	0.7596178178525422
42792	111	Streak Agent(1)	M 9_7_times_1_4	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	112	done	21	M  done	6	0.9793853428196332
42793	112	Streak Agent(1)	M 9_6_times_3_5	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	1	1	0	Single-KC	113	JCommTable6.R0C0	22	M  JCommTable6.R0C0	7	0.8333919642082299
42794	113	Streak Agent(1)	M 9_6_times_3_5	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	114	JCommTable6.R1C0	22	M  JCommTable6.R1C0	7	0.7894259847611813
42795	114	Streak Agent(1)	M 9_6_times_3_5	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	115	done	22	M  done	7	0.9904546299793253
42796	115	Streak Agent(1)	M 3_8_times_9_7	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	116	JCommTable6.R0C0	23	M  JCommTable6.R0C0	8	0.8767983093372855
42797	116	Streak Agent(1)	M 3_8_times_9_7	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	117	JCommTable6.R1C0	23	M  JCommTable6.R1C0	8	0.816431091110456
42798	117	Streak Agent(1)	M 3_8_times_9_7	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	118	done	23	M  done	8	0.9956067926880394
42799	118	Streak Agent(1)	M 7_5_times_9_7	2	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	119	JCommTable6.R0C0	24	M  JCommTable6.R0C0	9	0.9101156891538817
42800	119	Streak Agent(1)	M 7_5_times_9_7	2	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	120	JCommTable6.R1C0	24	M  JCommTable6.R1C0	9	0.8406719073830025
42801	120	Streak Agent(1)	M 7_5_times_9_7	2	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	121	done	24	M  done	9	0.997983710148286
42802	121	Streak Agent(1)	M 9_7_times_1_4	2	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	122	JCommTable6.R0C0	25	M  JCommTable6.R0C0	10	0.9350900805792313
42803	122	Streak Agent(1)	M 9_7_times_1_4	2	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	123	JCommTable6.R1C0	25	M  JCommTable6.R1C0	10	0.862251737106309
42804	123	Streak Agent(1)	M 9_7_times_1_4	2	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	124	done	25	M  done	10	0.9990758049918276
42805	124	Streak Agent(1)	AS 5_8_plus_2_8	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	2	1	0	Single-KC	125	JCommTable6.R1C0	26	AS JCommTable6.R1C0	7	0.7235099519505374
42806	125	Streak Agent(1)	AS 5_8_plus_2_8	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	126	JCommTable6.R0C0	26	AS JCommTable6.R0C0	7	0.7772091284994717
42807	126	Streak Agent(1)	AS 5_8_plus_2_8	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	127	done	26	AS done	7	0.9990687057728991
42808	127	Streak Agent(1)	AS 6_2_plus_10_2	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	128	JCommTable6.R0C0	27	AS JCommTable6.R0C0	8	0.7880741178388678
42809	128	Streak Agent(1)	AS 6_2_plus_10_2	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	Single-KC	129	JCommTable6.R1C0	27	AS JCommTable6.R1C0	8	0.7289790181286427
42810	129	Streak Agent(1)	AS 6_2_plus_10_2	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	130	done	27	AS done	8	0.9997010127257232
42811	130	Streak Agent(1)	AD 5_2_plus_3_7	1	JCommTable8.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	1	1	0	Single-KC	131	JCommTable8.R0C0	14	AD JCommTable8.R0C0	10	0.8160432892773931
42812	131	Streak Agent(1)	AD 5_2_plus_3_7	1	JCommTable4.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	132	JCommTable4.R1C0	10	AD JCommTable4.R1C0	10	0.9621698906673953
42813	132	Streak Agent(1)	AD 5_2_plus_3_7	1	JCommTable5.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	133	JCommTable5.R1C0	10	AD JCommTable5.R1C0	10	0.994980183770851
42814	133	Streak Agent(1)	AD 5_2_plus_3_7	1	JCommTable4.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	134	JCommTable4.R0C0	10	AD JCommTable4.R0C0	10	0.8959136481407197
42815	134	Streak Agent(1)	AD 5_2_plus_3_7	1	JCommTable5.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	135	JCommTable5.R0C0	10	AD JCommTable5.R0C0	10	0.8226548925024254
42816	135	Streak Agent(1)	AD 5_2_plus_3_7	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	136	JCommTable6.R1C0	28	AD JCommTable6.R1C0	10	0.5415121172789501
42817	136	Streak Agent(1)	AD 5_2_plus_3_7	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	137	JCommTable6.R0C0	28	AD JCommTable6.R0C0	10	0.6400945513397646
42818	137	Streak Agent(1)	AD 5_2_plus_3_7	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	138	done	28	AD done	10	0.9976971437151919
42819	138	Streak Agent(1)	AS 3_8_plus_3_8	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	139	JCommTable6.R0C0	29	AS JCommTable6.R0C0	9	0.7985465873663876
42820	139	Streak Agent(1)	AS 3_8_plus_3_8	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	140	JCommTable6.R1C0	29	AS JCommTable6.R1C0	9	0.7343796201762406
42821	140	Streak Agent(1)	AS 3_8_plus_3_8	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	141	done	29	AS done	9	0.9999040528857528
42822	141	Streak Agent(1)	AS 5_3_plus_6_3	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	142	JCommTable6.R0C0	30	AS JCommTable6.R0C0	10	0.808627221052258
42823	142	Streak Agent(1)	AS 5_3_plus_6_3	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	143	JCommTable6.R1C0	30	AS JCommTable6.R1C0	10	0.7397110308197749
42824	143	Streak Agent(1)	AS 5_3_plus_6_3	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	144	done	30	AS done	10	0.9999692141439174
42825	144	Streak Agent(1)	M 10_8_times_1_3	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	145	JCommTable6.R0C0	31	M  JCommTable6.R0C0	11	0.953480017385663
42826	145	Streak Agent(1)	M 10_8_times_1_3	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	146	JCommTable6.R1C0	31	M  JCommTable6.R1C0	11	0.8813213555299505
42827	146	Streak Agent(1)	M 10_8_times_1_3	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	147	done	31	M  done	11	0.9995766330645768
42828	147	Streak Agent(1)	M 2_3_times_3_1	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	148	JCommTable6.R0C0	32	M  JCommTable6.R0C0	12	0.9668445497885665
42829	148	Streak Agent(1)	M 2_3_times_3_1	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	149	JCommTable6.R1C0	32	M  JCommTable6.R1C0	12	0.8980631117462995
42830	149	Streak Agent(1)	M 2_3_times_3_1	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	150	done	32	M  done	12	0.999806111391429
42831	150	Streak Agent(1)	M 1_8_times_4_8	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	151	JCommTable6.R0C0	33	M  JCommTable6.R0C0	13	0.976464413539455
42832	151	Streak Agent(1)	M 1_8_times_4_8	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	Single-KC	152	JCommTable6.R1C0	33	M  JCommTable6.R1C0	13	0.9126771461819193
42833	152	Streak Agent(1)	M 1_8_times_4_8	1	done	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	153	done	33	M  done	13	0.9999112162239706
42834	153	Streak Agent(1)	AS 5_3_plus_6_3	2	JCommTable6.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	154	JCommTable6.R0C0	34	AS JCommTable6.R0C0	11	0.8183181903173554
42835	154	Streak Agent(1)	AS 5_3_plus_6_3	2	JCommTable6.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	155	JCommTable6.R1C0	34	AS JCommTable6.R1C0	11	0.7449725929773813
42836	155	Streak Agent(1)	AS 5_3_plus_6_3	2	done	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	156	done	34	AS done	11	0.9999901224023466
42837	156	Streak Agent(1)	M 4_10_times_10_2	1	JCommTable6.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	157	JCommTable6.R0C0	35	M  JCommTable6.R0C0	14	0.9833412206107984
42838	157	Streak Agent(1)	M 4_10_times_10_2	1	JCommTable6.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	1	1	0	Single-KC	158	JCommTable6.R1C0	35	M  JCommTable6.R1C0	14	0.9253701670262307
42839	158	Streak Agent(1)	M 4_10_times_10_2	1	done	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	159	done	35	M  done	14	0.999959347226406
42840	159	Streak Agent(1)	M 10_8_times_8_2	1	JCommTable6.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	160	JCommTable6.R0C0	36	M  JCommTable6.R0C0	15	0.98823292344883
42841	160	Streak Agent(1)	M 10_8_times_8_2	1	JCommTable6.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	161	JCommTable6.R1C0	36	M  JCommTable6.R1C0	15	0.936346841835812
42842	161	Streak Agent(1)	M 10_8_times_8_2	1	done	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	162	done	36	M  done	15	0.9999813861839366
42843	162	Streak Agent(1)	M 10_8_times_1_3	2	JCommTable6.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	163	JCommTable6.R0C0	37	M  JCommTable6.R0C0	16	0.9917003447604854
42844	163	Streak Agent(1)	M 10_8_times_1_3	2	JCommTable6.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	164	JCommTable6.R1C0	37	M  JCommTable6.R1C0	16	0.9458036047140571
42845	164	Streak Agent(1)	M 10_8_times_1_3	2	done	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	165	done	37	M  done	16	0.9999914773340649
42846	165	Streak Agent(1)	AD 5_5_plus_7_10	1	JCommTable6.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	1	1	0	Single-KC	166	JCommTable6.R0C0	38	AD JCommTable6.R0C0	11	0.6508453319717415
42847	166	Streak Agent(1)	AD 5_5_plus_7_10	1	JCommTable6.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	3	1	0	Single-KC	167	JCommTable6.R1C0	38	AD JCommTable6.R1C0	11	0.552030412930047
42848	167	Streak Agent(1)	AD 5_5_plus_7_10	1	JCommTable8.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	168	JCommTable8.R0C0	15	AD JCommTable8.R0C0	11	0.8204699778681486
42849	168	Streak Agent(1)	AD 5_5_plus_7_10	1	JCommTable4.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	169	JCommTable4.R1C0	11	AD JCommTable4.R1C0	11	0.9744783776686905
42850	169	Streak Agent(1)	AD 5_5_plus_7_10	1	JCommTable5.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	170	JCommTable5.R1C0	11	AD JCommTable5.R1C0	11	0.9975410847375745
42851	170	Streak Agent(1)	AD 5_5_plus_7_10	1	JCommTable4.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	171	JCommTable4.R0C0	11	AD JCommTable4.R0C0	11	0.9230286702342786
42852	171	Streak Agent(1)	AD 5_5_plus_7_10	1	JCommTable5.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	Single-KC	172	JCommTable5.R0C0	11	AD JCommTable5.R0C0	11	0.8630777031780701
42853	172	Streak Agent(1)	AD 5_5_plus_7_10	1	done	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	173	done	38	AD done	11	0.9988633815575413
42854	173	Streak Agent(1)	AD 9_2_plus_4_7	1	JCommTable8.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	174	JCommTable8.R0C0	16	AD JCommTable8.R0C0	12	0.8248130118702326
42855	174	Streak Agent(1)	AD 9_2_plus_4_7	1	JCommTable4.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	175	JCommTable4.R1C0	12	AD JCommTable4.R1C0	12	0.982853515067956
42856	175	Streak Agent(1)	AD 9_2_plus_4_7	1	JCommTable5.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	176	JCommTable5.R1C0	12	AD JCommTable5.R1C0	12	0.9987971002685982
42857	176	Streak Agent(1)	AD 9_2_plus_4_7	1	JCommTable4.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	177	JCommTable4.R0C0	12	AD JCommTable4.R0C0	12	0.9435253515091906
42858	177	Streak Agent(1)	AD 9_2_plus_4_7	1	JCommTable6.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	2	1	0	Single-KC	178	JCommTable6.R1C0	39	AD JCommTable6.R1C0	12	0.5625023587141849
42859	178	Streak Agent(1)	AD 9_2_plus_4_7	1	JCommTable5.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	179	JCommTable5.R0C0	12	AD JCommTable5.R0C0	12	0.8954576882166185
42860	179	Streak Agent(1)	AD 9_2_plus_4_7	1	JCommTable6.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	180	JCommTable6.R0C0	39	AD JCommTable6.R0C0	12	0.6614448291304553
42861	180	Streak Agent(1)	AD 9_2_plus_4_7	1	done	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	181	done	39	AD done	12	0.9994393322927003
42862	181	Streak Agent(1)	AD 9_6_plus_7_1	1	JCommTable6.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	1	1	0	Single-KC	182	JCommTable6.R1C0	40	AD JCommTable6.R1C0	13	0.5729188959090512
42863	182	Streak Agent(1)	AD 9_6_plus_7_1	1	JCommTable8.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	183	JCommTable8.R0C0	17	AD JCommTable8.R0C0	13	0.8290728705512762
42864	183	Streak Agent(1)	AD 9_6_plus_7_1	1	JCommTable4.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	184	JCommTable4.R1C0	13	AD JCommTable4.R1C0	13	0.9885126782060916
42865	184	Streak Agent(1)	AD 9_6_plus_7_1	1	JCommTable5.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	185	JCommTable5.R1C0	13	AD JCommTable5.R1C0	13	0.9994119204677482
42866	185	Streak Agent(1)	AD 9_6_plus_7_1	1	JCommTable4.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	186	JCommTable4.R0C0	13	AD JCommTable4.R0C0	13	0.9588075546521349
42867	186	Streak Agent(1)	AD 9_6_plus_7_1	1	JCommTable5.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	187	JCommTable5.R0C0	13	AD JCommTable5.R0C0	13	0.9208822574622307
42868	187	Streak Agent(1)	AD 9_6_plus_7_1	1	JCommTable6.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	188	JCommTable6.R0C0	40	AD JCommTable6.R0C0	13	0.6718847698434153
42869	188	Streak Agent(1)	AD 9_6_plus_7_1	1	done	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	189	done	40	AD done	13	0.9997235163121199
42870	189	Streak Agent(1)	AD 10_2_plus_1_3	1	JCommTable8.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	190	JCommTable8.R0C0	18	AD JCommTable8.R0C0	14	0.8332500872792364
42871	190	Streak Agent(1)	AD 10_2_plus_1_3	1	JCommTable4.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	191	JCommTable4.R1C0	14	AD JCommTable4.R1C0	14	0.9923186433418568
42872	191	Streak Agent(1)	AD 10_2_plus_1_3	1	JCommTable5.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	192	JCommTable5.R1C0	14	AD JCommTable5.R1C0	14	0.9997125872146808
42873	192	Streak Agent(1)	AD 10_2_plus_1_3	1	JCommTable4.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	193	JCommTable4.R0C0	14	AD JCommTable4.R0C0	14	0.9700854628560529
42874	193	Streak Agent(1)	AD 10_2_plus_1_3	1	JCommTable5.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	Single-KC	194	JCommTable5.R0C0	14	AD JCommTable5.R0C0	14	0.9405342181220956
42875	194	Streak Agent(1)	AD 10_2_plus_1_3	1	JCommTable6.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	1	1	0	Single-KC	195	JCommTable6.R0C0	41	AD JCommTable6.R0C0	14	0.682157474832253
42876	195	Streak Agent(1)	AD 10_2_plus_1_3	1	JCommTable6.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	Single-KC	196	JCommTable6.R1C0	41	AD JCommTable6.R1C0	14	0.5832711605861722
42877	196	Streak Agent(1)	AD 10_2_plus_1_3	1	done	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	Single-KC	197	done	41	AD done	14	0.9998636764469819
42878	197	Streak Agent(1)	AD 8_1_plus_9_1	1	JCommTable6.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	incorrect	1	1	0	Single-KC	198	JCommTable6.R0C0	42	AD JCommTable6.R0C0	15	0.6922558717089432
42879	198	Streak Agent(1)	AD 8_1_plus_9_1	1	JCommTable6.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	incorrect	1	1	0	Single-KC	199	JCommTable6.R1C0	42	AD JCommTable6.R1C0	15	0.5935505128172418
42880	199	Streak Agent(1)	AD 8_1_plus_9_1	1	JCommTable4.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	incorrect	1	1	0	Single-KC	200	JCommTable4.R0C0	15	AD JCommTable4.R0C0	15	0.97834537577613
42881	200	Streak Agent(1)	AD 8_1_plus_9_1	1	JCommTable8.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	hint	0	1	1	Single-KC	201	JCommTable8.R0C0	19	AD JCommTable8.R0C0	15	0.8373452467287106
