	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
3529	1	BKT Controller_random(2)	AD 5_10_plus_2_5	1	JCommTable4.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	1	1	1	AD JCommTable4.R1C0	1	JCommTable4.R1C0	1	Single-KC	2	0.3495623975496699
3530	2	BKT Controller_random(2)	AD 5_10_plus_2_5	1	JCommTable4.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	1	1	1	AD JCommTable4.R0C0	1	JCommTable4.R0C0	1	Single-KC	3	0.2521224174534517
3531	3	BKT Controller_random(2)	AD 5_10_plus_2_5	1	JCommTable5.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	1	1	1	AD JCommTable5.R1C0	1	JCommTable5.R1C0	1	Single-KC	4	0.17443225896975723
3532	4	BKT Controller_random(2)	AD 5_10_plus_2_5	1	JCommTable5.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	1	1	1	AD JCommTable5.R0C0	1	JCommTable5.R0C0	1	Single-KC	5	0.17698070508676567
3533	5	BKT Controller_random(2)	AD 5_10_plus_2_5	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	1	1	1	AD JCommTable6.R1C0	1	JCommTable6.R1C0	1	Single-KC	6	0.4344502560490092
3534	6	BKT Controller_random(2)	AD 5_10_plus_2_5	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	1	1	1	AD JCommTable6.R0C0	1	JCommTable6.R0C0	1	Single-KC	7	0.49103504497212863
3535	7	BKT Controller_random(2)	AD 5_10_plus_2_5	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	0	1	1	AD done	1	done	1	Single-KC	8	0.10948627806861053
3536	8	BKT Controller_random(2)	AD 3_3_plus_7_8	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	1	AD done	2	done	2	Single-KC	9	0.2277509215203072
3537	9	BKT Controller_random(2)	AD 3_3_plus_7_8	1	JCommTable4.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:07	1/1/1970 0:07	incorrect	2	1	1	AD JCommTable4.R0C0	2	JCommTable4.R0C0	2	Single-KC	10	0.3320533586975341
3538	10	BKT Controller_random(2)	AD 3_3_plus_7_8	1	JCommTable5.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	2	1	1	AD JCommTable5.R0C0	2	JCommTable5.R0C0	2	Single-KC	11	0.24075868868108388
3539	11	BKT Controller_random(2)	AD 3_3_plus_7_8	1	JCommTable5.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	2	1	1	AD JCommTable5.R1C0	2	JCommTable5.R1C0	2	Single-KC	12	0.3076058002326198
3540	12	BKT Controller_random(2)	AD 3_3_plus_7_8	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	2	1	1	AD JCommTable6.R1C0	2	JCommTable6.R1C0	2	Single-KC	13	0.44394726130468865
3541	13	BKT Controller_random(2)	AD 3_3_plus_7_8	1	JCommTable4.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	2	1	1	AD JCommTable4.R1C0	2	JCommTable4.R1C0	2	Single-KC	14	0.45838279945390076
3542	14	BKT Controller_random(2)	AD 3_3_plus_7_8	1	JCommTable8.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AD JCommTable8.R0C0	2	JCommTable8.R0C0	2	Single-KC	15	0.8233594418087246
3543	15	BKT Controller_random(2)	AD 3_3_plus_7_8	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	1	AD JCommTable6.R0C0	2	JCommTable6.R0C0	2	Single-KC	16	0.5027313497750291
3544	16	BKT Controller_random(2)	AD 9_7_plus_5_2	1	JCommTable8.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	AD JCommTable8.R0C0	3	JCommTable8.R0C0	3	Single-KC	17	0.8261370786541374
3545	17	BKT Controller_random(2)	AD 9_7_plus_5_2	1	JCommTable4.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	1	1	0	AD JCommTable4.R1C0	3	JCommTable4.R1C0	3	Single-KC	18	0.5713236398815258
3546	18	BKT Controller_random(2)	AD 9_7_plus_5_2	1	JCommTable4.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	2	1	1	AD JCommTable4.R0C0	3	JCommTable4.R0C0	3	Single-KC	19	0.4229925326830094
3547	19	BKT Controller_random(2)	AD 9_7_plus_5_2	1	JCommTable5.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:08	1/1/1970 0:08	incorrect	1	1	0	AD JCommTable5.R0C0	3	JCommTable5.R0C0	3	Single-KC	20	0.3186223604357504
3548	20	BKT Controller_random(2)	AD 9_7_plus_5_2	1	JCommTable5.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable5.R1C0	3	JCommTable5.R1C0	3	Single-KC	21	0.48297212509407617
3549	21	BKT Controller_random(2)	AD 9_7_plus_5_2	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	incorrect	2	1	0	AD done	3	done	3	Single-KC	22	0.4143260945750852
3550	22	BKT Controller_random(2)	AD 9_7_plus_5_2	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	1	1	0	AD JCommTable6.R1C0	3	JCommTable6.R1C0	3	Single-KC	23	0.4534854033058127
3551	23	BKT Controller_random(2)	AD 9_7_plus_5_2	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable6.R0C0	3	JCommTable6.R0C0	3	Single-KC	24	0.5144246659858743
3552	24	BKT Controller_random(2)	AD 7_9_plus_1_3	1	JCommTable8.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable8.R0C0	4	JCommTable8.R0C0	4	Single-KC	25	0.8288801153349508
3553	25	BKT Controller_random(2)	AD 7_9_plus_1_3	1	JCommTable5.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	incorrect	1	1	0	AD JCommTable5.R1C0	4	JCommTable5.R1C0	4	Single-KC	26	0.6626353962509403
3554	26	BKT Controller_random(2)	AD 7_9_plus_1_3	1	JCommTable4.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable4.R1C0	4	JCommTable4.R1C0	4	Single-KC	27	0.6772936312433551
3555	27	BKT Controller_random(2)	AD 7_9_plus_1_3	1	JCommTable4.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	incorrect	3	1	1	AD JCommTable4.R0C0	4	JCommTable4.R0C0	4	Single-KC	28	0.5194679662616919
3556	28	BKT Controller_random(2)	AD 7_9_plus_1_3	1	JCommTable5.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	incorrect	1	1	0	AD JCommTable5.R0C0	4	JCommTable5.R0C0	4	Single-KC	29	0.4081313439004733
3557	29	BKT Controller_random(2)	AD 7_9_plus_1_3	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable6.R0C0	4	JCommTable6.R0C0	4	Single-KC	30	0.5261022116544137
3558	30	BKT Controller_random(2)	AD 7_9_plus_1_3	1	JCommTable6.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable6.R1C0	4	JCommTable6.R1C0	4	Single-KC	31	0.4630578173057377
3559	31	BKT Controller_random(2)	AD 7_9_plus_1_3	1	done	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD done	4	done	4	Single-KC	32	0.6292113302090597
3560	32	BKT Controller_random(2)	AD 9_9_plus_4_6	1	JCommTable8.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable8.R0C0	5	JCommTable8.R0C0	5	Single-KC	33	0.8315886972735356
3561	33	BKT Controller_random(2)	AD 9_9_plus_4_6	1	JCommTable4.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable4.R1C0	5	JCommTable4.R1C0	5	Single-KC	34	0.7677180346138963
3562	34	BKT Controller_random(2)	AD 9_9_plus_4_6	1	JCommTable5.R1C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable5.R1C0	5	JCommTable5.R1C0	5	Single-KC	35	0.8050653618559722
3563	35	BKT Controller_random(2)	AD 9_9_plus_4_6	1	JCommTable6.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:09	1/1/1970 0:09	incorrect	1	1	0	AD JCommTable6.R0C0	5	JCommTable6.R0C0	5	Single-KC	36	0.5377512737132313
3564	36	BKT Controller_random(2)	AD 9_9_plus_4_6	1	JCommTable4.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable4.R0C0	5	JCommTable4.R0C0	5	Single-KC	37	0.614513135690072
3565	37	BKT Controller_random(2)	AD 9_9_plus_4_6	1	JCommTable5.R0C0	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	AD JCommTable5.R0C0	5	JCommTable5.R0C0	5	Single-KC	38	0.504179579528743
3566	38	BKT Controller_random(2)	AD 9_9_plus_4_6	1	done	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	1	1	0	AD done	5	done	5	Single-KC	39	0.8027829737959052
3567	39	BKT Controller_random(2)	AD 9_9_plus_4_6	1	JCommTable6.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	AD JCommTable6.R1C0	5	JCommTable6.R1C0	5	Single-KC	40	0.4726575380469638
3568	40	BKT Controller_random(2)	AD 6_5_plus_3_10	1	JCommTable8.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	AD JCommTable8.R0C0	6	JCommTable8.R0C0	6	Single-KC	41	0.8342629788260982
3569	41	BKT Controller_random(2)	AD 6_5_plus_3_10	1	JCommTable4.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	AD JCommTable4.R1C0	6	JCommTable4.R1C0	6	Single-KC	42	0.8388341395455963
3570	42	BKT Controller_random(2)	AD 6_5_plus_3_10	1	JCommTable4.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	1	1	0	AD JCommTable4.R0C0	6	JCommTable4.R0C0	6	Single-KC	43	0.7015594980081729
3571	43	BKT Controller_random(2)	AD 6_5_plus_3_10	1	JCommTable6.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	2	1	0	AD JCommTable6.R0C0	6	JCommTable6.R0C0	6	Single-KC	44	0.5493592631529911
3572	44	BKT Controller_random(2)	AD 6_5_plus_3_10	1	JCommTable5.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	AD JCommTable5.R1C0	6	JCommTable5.R1C0	6	Single-KC	45	0.8967346081855285
3573	45	BKT Controller_random(2)	AD 6_5_plus_3_10	1	JCommTable5.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	AD JCommTable5.R0C0	6	JCommTable5.R0C0	6	Single-KC	46	0.599920319420314
3574	46	BKT Controller_random(2)	AD 6_5_plus_3_10	1	JCommTable6.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	AD JCommTable6.R1C0	6	JCommTable6.R1C0	6	Single-KC	47	0.4822775197999652
3575	47	BKT Controller_random(2)	AD 6_5_plus_3_10	1	done	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	1	1	1	AD done	6	done	6	Single-KC	48	0.9070996045105527
3576	48	BKT Controller_random(2)	M 8_6_times_10_1	1	JCommTable8.R0C0	1/1/1970 0:09	1/1/1970 0:09		1/1/1970 0:09	incorrect	1	0	0	M  JCommTable8.R0C0	1	JCommTable8.R0C0	7	Single-KC	49	1.7840391833963208e-08
3577	49	BKT Controller_random(2)	M 8_6_times_10_1	1	JCommTable4.R1C0	1/1/1970 0:09	1/1/1970 0:09		1/1/1970 0:09	incorrect	1	0	0	M  JCommTable4.R1C0	1	JCommTable4.R1C0	7	Single-KC	50	1.6116474883107506e-06
3578	50	BKT Controller_random(2)	M 8_6_times_10_1	1	JCommTable4.R0C0	1/1/1970 0:09	1/1/1970 0:09		1/1/1970 0:09	incorrect	2	0	0	M  JCommTable4.R0C0	1	JCommTable4.R0C0	7	Single-KC	51	6.906739936171583e-07
3579	51	BKT Controller_random(2)	M 8_6_times_10_1	1	JCommTable6.R0C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	hint	1	1	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	7	Single-KC	52	0.28636568582548805
3580	52	BKT Controller_random(2)	M 8_6_times_10_1	1	JCommTable6.R1C0	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	hint	1	1	1	M  JCommTable6.R1C0	1	JCommTable6.R1C0	7	Single-KC	53	0.4753606044023307
3581	53	BKT Controller_random(2)	M 8_6_times_10_1	1	done	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	M  done	1	done	7	Single-KC	54	0.5249081109201872
3582	54	BKT Controller_random(2)	AS 3_9_plus_9_9	1	JCommTable8.R0C0	1/1/1970 0:09	1/1/1970 0:09		1/1/1970 0:09	incorrect	1	0	0	AS JCommTable8.R0C0	1	JCommTable8.R0C0	8	Single-KC	55	3.4935142822687454e-23
3583	55	BKT Controller_random(2)	AS 3_9_plus_9_9	1	JCommTable4.R1C0	1/1/1970 0:10	1/1/1970 0:10		1/1/1970 0:10	incorrect	1	0	0	AS JCommTable4.R1C0	1	JCommTable4.R1C0	8	Single-KC	56	1.7440935792595388e-06
3584	56	BKT Controller_random(2)	AS 3_9_plus_9_9	1	JCommTable4.R0C0	1/1/1970 0:10	1/1/1970 0:10		1/1/1970 0:10	incorrect	1	0	0	AS JCommTable4.R0C0	1	JCommTable4.R0C0	8	Single-KC	57	1.0535009275841192e-06
3585	57	BKT Controller_random(2)	AS 3_9_plus_9_9	1	JCommTable6.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AS JCommTable6.R1C0	1	JCommTable6.R1C0	8	Single-KC	58	0.6056980003073272
3586	58	BKT Controller_random(2)	AS 3_9_plus_9_9	1	JCommTable6.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	2	1	1	AS JCommTable6.R0C0	1	JCommTable6.R0C0	8	Single-KC	59	0.5993495421033518
3587	59	BKT Controller_random(2)	AS 3_9_plus_9_9	1	done	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AS done	1	done	8	Single-KC	60	0.6709287558201339
3588	60	BKT Controller_random(2)	AS 5_6_plus_2_6	1	JCommTable8.R0C0	1/1/1970 0:10	1/1/1970 0:10		1/1/1970 0:10	incorrect	1	0	0	AS JCommTable8.R0C0	2	JCommTable8.R0C0	9	Single-KC	61	3.4935142822687454e-23
3589	61	BKT Controller_random(2)	AS 5_6_plus_2_6	1	JCommTable6.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AS JCommTable6.R1C0	2	JCommTable6.R1C0	9	Single-KC	62	0.613108089499949
3590	62	BKT Controller_random(2)	AS 5_6_plus_2_6	1	JCommTable6.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	3	1	1	AS JCommTable6.R0C0	2	JCommTable6.R0C0	9	Single-KC	63	0.6160464817349138
3591	63	BKT Controller_random(2)	AS 5_6_plus_2_6	1	JCommTable4.R0C0	1/1/1970 0:10	1/1/1970 0:10		1/1/1970 0:10	incorrect	1	0	0	AS JCommTable4.R0C0	2	JCommTable4.R0C0	9	Single-KC	64	1.0535009275841192e-06
3592	64	BKT Controller_random(2)	AS 5_6_plus_2_6	1	done	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AS done	2	done	9	Single-KC	65	0.8551512756055009
3593	65	BKT Controller_random(2)	AD 7_10_plus_4_1	1	JCommTable6.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	1	1	0	AD JCommTable6.R1C0	7	JCommTable6.R1C0	10	Single-KC	66	0.49191065690406693
3594	66	BKT Controller_random(2)	AD 7_10_plus_4_1	1	JCommTable8.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable8.R0C0	7	JCommTable8.R0C0	10	Single-KC	67	0.8369031229707632
3595	67	BKT Controller_random(2)	AD 7_10_plus_4_1	1	JCommTable4.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable4.R1C0	7	JCommTable4.R1C0	9	Single-KC	68	0.8912610610173655
3596	68	BKT Controller_random(2)	AD 7_10_plus_4_1	1	JCommTable5.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable5.R1C0	7	JCommTable5.R1C0	7	Single-KC	69	0.9480761281969454
3597	69	BKT Controller_random(2)	AD 7_10_plus_4_1	1	JCommTable6.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	1	1	0	AD JCommTable6.R0C0	7	JCommTable6.R0C0	10	Single-KC	70	0.5609137690525808
3598	70	BKT Controller_random(2)	AD 7_10_plus_4_1	1	JCommTable4.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable4.R0C0	7	JCommTable4.R0C0	10	Single-KC	71	0.7761113298928395
3599	71	BKT Controller_random(2)	AD 7_10_plus_4_1	1	JCommTable5.R0C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD JCommTable5.R0C0	7	JCommTable5.R0C0	7	Single-KC	72	0.6885925451594581
3600	72	BKT Controller_random(2)	AD 7_10_plus_4_1	1	done	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AD done	7	done	10	Single-KC	73	0.9590530508809756
3601	73	BKT Controller_random(2)	AS 8_6_plus_9_6	1	JCommTable6.R1C0	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	AS JCommTable6.R1C0	3	JCommTable6.R1C0	11	Single-KC	74	0.6204661808199383
3602	74	BKT Controller_random(2)	AS 8_6_plus_9_6	1	JCommTable6.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AS JCommTable6.R0C0	3	JCommTable6.R0C0	11	Single-KC	75	0.6324742765698553
3603	75	BKT Controller_random(2)	AS 8_6_plus_9_6	1	done	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AS done	3	done	11	Single-KC	76	0.9447362313110428
3604	76	BKT Controller_random(2)	M 5_6_times_3_1	1	JCommTable6.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	M  JCommTable6.R1C0	2	JCommTable6.R1C0	12	Single-KC	77	0.5255186721019643
3605	77	BKT Controller_random(2)	M 5_6_times_3_1	1	JCommTable6.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	incorrect	1	1	0	M  JCommTable6.R0C0	2	JCommTable6.R0C0	12	Single-KC	78	0.3666316866950353
3606	78	BKT Controller_random(2)	M 5_6_times_3_1	1	done	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	M  done	2	done	12	Single-KC	79	0.7165315999219823
3607	79	BKT Controller_random(2)	AD 1_2_plus_2_3	1	JCommTable6.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	incorrect	2	1	0	AD JCommTable6.R1C0	8	JCommTable6.R1C0	13	Single-KC	80	0.5015498046841101
3608	80	BKT Controller_random(2)	AD 1_2_plus_2_3	1	JCommTable8.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable8.R0C0	8	JCommTable8.R0C0	11	Single-KC	81	0.8395093009972521
3609	81	BKT Controller_random(2)	AD 1_2_plus_2_3	1	JCommTable4.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable4.R1C0	8	JCommTable4.R1C0	10	Single-KC	82	0.9280955062730517
3610	82	BKT Controller_random(2)	AD 1_2_plus_2_3	1	JCommTable5.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable5.R1C0	8	JCommTable5.R1C0	8	Single-KC	83	0.9746142723883073
3611	83	BKT Controller_random(2)	AD 1_2_plus_2_3	1	JCommTable4.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable4.R0C0	8	JCommTable4.R0C0	11	Single-KC	84	0.8363830930140297
3612	84	BKT Controller_random(2)	AD 1_2_plus_2_3	1	JCommTable5.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable5.R0C0	8	JCommTable5.R0C0	8	Single-KC	85	0.7653003815243379
3613	85	BKT Controller_random(2)	AD 1_2_plus_2_3	1	JCommTable6.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD JCommTable6.R0C0	8	JCommTable6.R0C0	13	Single-KC	86	0.5724026109753982
3614	86	BKT Controller_random(2)	AD 1_2_plus_2_3	1	done	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	AD done	8	done	13	Single-KC	87	0.9825122781790858
3615	87	BKT Controller_random(2)	M 1_4_times_5_8	1	JCommTable8.R0C0	1/1/1970 0:11	1/1/1970 0:11		1/1/1970 0:11	incorrect	1	0	0	M  JCommTable8.R0C0	2	JCommTable8.R0C0	12	Single-KC	88	1.7840391833963208e-08
3616	88	BKT Controller_random(2)	M 1_4_times_5_8	1	JCommTable6.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	incorrect	1	1	1	M  JCommTable6.R0C0	3	JCommTable6.R0C0	14	Single-KC	89	0.45504978001266266
3617	89	BKT Controller_random(2)	M 1_4_times_5_8	1	JCommTable6.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	hint	1	1	1	M  JCommTable6.R1C0	3	JCommTable6.R1C0	14	Single-KC	90	0.5751670259450407
3618	90	BKT Controller_random(2)	M 1_4_times_5_8	1	done	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	M  done	3	done	14	Single-KC	91	0.8525733405946245
3619	91	BKT Controller_random(2)	M 3_10_times_7_5	1	JCommTable6.R0C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	M  JCommTable6.R0C0	4	JCommTable6.R0C0	15	Single-KC	92	0.5463959160093852
3620	92	BKT Controller_random(2)	M 3_10_times_7_5	1	JCommTable6.R1C0	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	M  JCommTable6.R1C0	4	JCommTable6.R1C0	15	Single-KC	93	0.6233437871102465
3621	93	BKT Controller_random(2)	M 3_10_times_7_5	1	done	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	M  done	4	done	15	Single-KC	94	0.9297290764048135
3622	94	BKT Controller_random(2)	M 9_2_times_3_7	1	JCommTable6.R1C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	M  JCommTable6.R1C0	5	JCommTable6.R1C0	16	Single-KC	95	0.6691993912406898
3623	95	BKT Controller_random(2)	M 9_2_times_3_7	1	JCommTable6.R0C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	M  JCommTable6.R0C0	5	JCommTable6.R0C0	16	Single-KC	96	0.6347213942142115
3624	96	BKT Controller_random(2)	M 9_2_times_3_7	1	done	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	M  done	5	done	16	Single-KC	97	0.9680199935053828
3625	97	BKT Controller_random(2)	M 6_6_times_5_10	1	JCommTable6.R1C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	1	1	0	M  JCommTable6.R1C0	6	JCommTable6.R1C0	17	Single-KC	98	0.7120512117094296
3626	98	BKT Controller_random(2)	M 6_6_times_5_10	1	JCommTable6.R0C0	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	M  JCommTable6.R0C0	6	JCommTable6.R0C0	17	Single-KC	99	0.7148245446492554
3627	99	BKT Controller_random(2)	M 6_6_times_5_10	1	done	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	M  done	6	done	17	Single-KC	100	0.98576548093609
