Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Field-num5-merged)	Opportunity (Field-num5-merged)	KC (Single-KC)	Opportunity (Single-KC)	KC (Field)	Opportunity (Field)	KC (Unique-step)	Opportunity (Unique-step)	KC (Literal-Field)	Opportunity (Literal-Field)
97	Stu_042c4b5851700a33a99dcf57043d0ed4	M 3_2_times_1_4	1	num5	4/28/2015 10:43	4/28/2015 10:43	4/28/2015 10:43	4/28/2015 10:43	correct	0	1	0	M num5	9	Single-KC	98	M  JCommTable6.R0C0	9	KC311	1	num5	19
98	Stu_042c4b5851700a33a99dcf57043d0ed4	M 3_2_times_1_4	1	done	4/28/2015 10:43	4/28/2015 10:43	4/28/2015 10:43	4/28/2015 10:43	correct	0	1	0	M done	9	Single-KC	99	M  done	9	KC336	1	done	19
99	Stu_042c4b5851700a33a99dcf57043d0ed4	M 3_2_times_1_4	1	check_convert	4/28/2015 10:43	4/28/2015 10:43	4/28/2015 10:43	4/28/2015 10:43	correct	0	1	0	M check_convert	9	Single-KC	100	AD JCommTable8.R0C0	19	KC490	1	check_convert	19
100	Stu_042c4b5851700a33a99dcf57043d0ed4	AS 2_9_plus_3_9	1	den5	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	AS den5	5	Single-KC	101	AS JCommTable6.R1C0	5	KC441	1	den5	20
101	Stu_042c4b5851700a33a99dcf57043d0ed4	AS 2_9_plus_3_9	1	num5	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	num5	11	Single-KC	102	AS JCommTable6.R0C0	5	KC15	1	num5	20
102	Stu_042c4b5851700a33a99dcf57043d0ed4	AS 2_9_plus_3_9	1	done	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	AS done	5	Single-KC	103	AS done	5	KC82	1	done	20
103	Stu_042c4b5851700a33a99dcf57043d0ed4	AS 2_9_plus_3_9	1	check_convert	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	AS check_convert	5	Single-KC	104	AD JCommTable8.R0C0	20	KC856	1	check_convert	20
104	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 4_5_plus_2_7	1	check_convert	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	AD check_convert	7	Single-KC	105	AD JCommTable8.R0C0	21	KC52	1	check_convert	21
105	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 4_5_plus_2_7	1	den3	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	AD den3	7	Single-KC	106	AD JCommTable4.R1C0	7	KC503	1	den3	7
106	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 4_5_plus_2_7	1	den4	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	AD den4	7	Single-KC	107	AD JCommTable5.R1C0	7	KC455	1	den4	7
107	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 4_5_plus_2_7	1	num3	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	AD num3	7	Single-KC	108	AD JCommTable4.R0C0	7	KC572	1	num3	7
108	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 4_5_plus_2_7	1	num4	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	AD num4	7	Single-KC	109	AD JCommTable5.R0C0	7	KC871	1	num4	7
109	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 4_5_plus_2_7	1	num5	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	num5	12	Single-KC	110	AD JCommTable6.R0C0	7	KC850	1	num5	21
110	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 4_5_plus_2_7	1	den5	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	AD den5	7	Single-KC	111	AD JCommTable6.R1C0	7	KC179	1	den5	21
111	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 4_5_plus_2_7	1	done	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	AD done	7	Single-KC	112	AD done	7	KC813	1	done	21
112	Stu_042c4b5851700a33a99dcf57043d0ed4	M 4_5_times_2_7	1	den5	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	M den5	10	Single-KC	113	M  JCommTable6.R1C0	10	KC236	1	den5	22
113	Stu_042c4b5851700a33a99dcf57043d0ed4	M 4_5_times_2_7	1	num5	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	M num5	10	Single-KC	114	M  JCommTable6.R0C0	10	KC451	1	num5	22
114	Stu_042c4b5851700a33a99dcf57043d0ed4	M 4_5_times_2_7	1	done	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	M done	10	Single-KC	115	M  done	10	KC689	1	done	22
115	Stu_042c4b5851700a33a99dcf57043d0ed4	M 4_5_times_2_7	1	check_convert	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	M check_convert	10	Single-KC	116	AD JCommTable8.R0C0	22	KC293	1	check_convert	22
116	Stu_042c4b5851700a33a99dcf57043d0ed4	M 5_3_times_2_5	1	den5	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	M den5	11	Single-KC	117	M  JCommTable6.R1C0	11	KC688	1	den5	23
117	Stu_042c4b5851700a33a99dcf57043d0ed4	M 5_3_times_2_5	1	num5	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	M num5	11	Single-KC	118	M  JCommTable6.R0C0	11	KC585	1	num5	23
118	Stu_042c4b5851700a33a99dcf57043d0ed4	M 5_3_times_2_5	1	done	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	M done	11	Single-KC	119	M  done	11	KC583	1	done	23
119	Stu_042c4b5851700a33a99dcf57043d0ed4	M 5_3_times_2_5	1	check_convert	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	4/28/2015 10:44	correct	0	1	0	M check_convert	11	Single-KC	120	AD JCommTable8.R0C0	23	KC923	1	check_convert	23
120	Stu_042c4b5851700a33a99dcf57043d0ed4	M 1_3_times_1_6	1	den5	4/28/2015 10:45	4/28/2015 10:45	4/28/2015 10:45	4/28/2015 10:45	correct	0	1	0	M den5	12	Single-KC	121	M  JCommTable6.R1C0	12	KC91	1	den5	24
121	Stu_042c4b5851700a33a99dcf57043d0ed4	M 1_3_times_1_6	1	num5	4/28/2015 10:45	4/28/2015 10:45	4/28/2015 10:45	4/28/2015 10:45	correct	0	1	0	M num5	12	Single-KC	122	M  JCommTable6.R0C0	12	KC150	1	num5	24
122	Stu_042c4b5851700a33a99dcf57043d0ed4	M 1_3_times_1_6	1	done	4/28/2015 10:45	4/28/2015 10:45	4/28/2015 10:45	4/28/2015 10:45	correct	0	1	0	M done	12	Single-KC	123	M  done	12	KC930	1	done	24
123	Stu_042c4b5851700a33a99dcf57043d0ed4	M 1_3_times_1_6	1	check_convert	4/28/2015 10:45	4/28/2015 10:45	4/28/2015 10:45	4/28/2015 10:45	correct	0	1	0	M check_convert	12	Single-KC	124	AD JCommTable8.R0C0	24	KC860	1	check_convert	24
124	Stu_042c4b5851700a33a99dcf57043d0ed4	AS 3_8_plus_7_8	1	den5	4/28/2015 10:49	4/28/2015 10:49	4/28/2015 10:49	4/28/2015 10:49	correct	0	1	0	AS den5	6	Single-KC	125	AS JCommTable6.R1C0	6	KC114	1	den5	25
125	Stu_042c4b5851700a33a99dcf57043d0ed4	AS 3_8_plus_7_8	1	num5	4/28/2015 10:49	4/28/2015 10:49	4/28/2015 10:49	4/28/2015 10:49	incorrect	1	1	0	num5	13	Single-KC	126	AS JCommTable6.R0C0	6	KC49	1	num5	25
126	Stu_042c4b5851700a33a99dcf57043d0ed4	AS 3_8_plus_7_8	1	done	4/28/2015 10:49	4/28/2015 10:49	4/28/2015 10:49	4/28/2015 10:49	incorrect	1	1	0	AS done	6	Single-KC	127	AS done	6	KC412	1	done	25
127	Stu_042c4b5851700a33a99dcf57043d0ed4	AS 3_8_plus_7_8	1	check_convert	4/28/2015 10:49	4/28/2015 10:49	4/28/2015 10:49	4/28/2015 10:49	correct	0	1	0	AS check_convert	6	Single-KC	128	AD JCommTable8.R0C0	25	KC903	1	check_convert	25
128	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 5_9_plus_3_7	1	check_convert	4/28/2015 10:49	4/28/2015 10:49	4/28/2015 10:49	4/28/2015 10:49	correct	0	1	0	AD check_convert	8	Single-KC	129	AD JCommTable8.R0C0	26	KC89	1	check_convert	26
129	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 5_9_plus_3_7	1	den3	4/28/2015 10:49	4/28/2015 10:49	4/28/2015 10:49	4/28/2015 10:49	correct	0	1	0	AD den3	8	Single-KC	130	AD JCommTable4.R1C0	8	KC87	1	den3	8
130	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 5_9_plus_3_7	1	den4	4/28/2015 10:49	4/28/2015 10:49	4/28/2015 10:49	4/28/2015 10:49	correct	0	1	0	AD den4	8	Single-KC	131	AD JCommTable5.R1C0	8	KC88	1	den4	8
131	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 5_9_plus_3_7	1	num4	4/28/2015 10:49	4/28/2015 10:49	4/28/2015 10:50	4/28/2015 10:50	incorrect	1	1	0	AD num4	8	Single-KC	132	AD JCommTable5.R0C0	8	KC837	1	num4	8
132	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 5_9_plus_3_7	1	num3	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	correct	0	1	0	AD num3	8	Single-KC	133	AD JCommTable4.R0C0	8	KC728	1	num3	8
133	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 5_9_plus_3_7	1	num5	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	correct	0	1	0	num5	14	Single-KC	134	AD JCommTable6.R0C0	8	KC405	1	num5	26
134	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 5_9_plus_3_7	1	den5	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	correct	0	1	0	AD den5	8	Single-KC	135	AD JCommTable6.R1C0	8	KC657	1	den5	26
135	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 5_9_plus_3_7	1	done	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	correct	0	1	0	AD done	8	Single-KC	136	AD done	8	KC172	1	done	26
136	Stu_042c4b5851700a33a99dcf57043d0ed4	M 3_2_times_1_3	1	den5	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	correct	0	1	0	M den5	13	Single-KC	137	M  JCommTable6.R1C0	13	KC270	1	den5	27
137	Stu_042c4b5851700a33a99dcf57043d0ed4	M 3_2_times_1_3	1	num5	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	correct	0	1	0	M num5	13	Single-KC	138	M  JCommTable6.R0C0	13	KC872	1	num5	27
138	Stu_042c4b5851700a33a99dcf57043d0ed4	M 3_2_times_1_3	1	done	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	correct	0	1	0	M done	13	Single-KC	139	M  done	13	KC519	1	done	27
139	Stu_042c4b5851700a33a99dcf57043d0ed4	M 3_2_times_1_3	1	check_convert	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	correct	0	1	0	M check_convert	13	Single-KC	140	AD JCommTable8.R0C0	27	KC254	1	check_convert	27
140	Stu_042c4b5851700a33a99dcf57043d0ed4	M 5_6_times_1_7	1	num5	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	correct	0	1	0	M num5	14	Single-KC	141	M  JCommTable6.R0C0	14	KC116	1	num5	28
141	Stu_042c4b5851700a33a99dcf57043d0ed4	M 5_6_times_1_7	1	den5	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	correct	0	1	0	M den5	14	Single-KC	142	M  JCommTable6.R1C0	14	KC143	1	den5	28
142	Stu_042c4b5851700a33a99dcf57043d0ed4	M 5_6_times_1_7	1	done	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	correct	0	1	0	M done	14	Single-KC	143	M  done	14	KC970	1	done	28
143	Stu_042c4b5851700a33a99dcf57043d0ed4	M 5_6_times_1_7	1	check_convert	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	correct	0	1	0	M check_convert	14	Single-KC	144	AD JCommTable8.R0C0	28	KC573	1	check_convert	28
144	Stu_042c4b5851700a33a99dcf57043d0ed4	M 7_10_times_2_5	1	den5	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	correct	0	1	0	M den5	15	Single-KC	145	M  JCommTable6.R1C0	15	KC590	1	den5	29
145	Stu_042c4b5851700a33a99dcf57043d0ed4	M 7_10_times_2_5	1	num5	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	correct	0	1	0	M num5	15	Single-KC	146	M  JCommTable6.R0C0	15	KC388	1	num5	29
146	Stu_042c4b5851700a33a99dcf57043d0ed4	M 7_10_times_2_5	1	done	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	correct	0	1	0	M done	15	Single-KC	147	M  done	15	KC294	1	done	29
147	Stu_042c4b5851700a33a99dcf57043d0ed4	M 7_10_times_2_5	1	check_convert	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	4/28/2015 10:50	correct	0	1	0	M check_convert	15	Single-KC	148	AD JCommTable8.R0C0	29	KC810	1	check_convert	29
148	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 1_4_plus_4_5	1	check_convert	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	correct	0	1	0	AD check_convert	9	Single-KC	149	AD JCommTable8.R0C0	30	KC145	1	check_convert	30
149	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 1_4_plus_4_5	1	den3	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	correct	0	1	0	AD den3	9	Single-KC	150	AD JCommTable4.R1C0	9	KC523	1	den3	9
150	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 1_4_plus_4_5	1	num3	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	correct	0	1	0	AD num3	9	Single-KC	151	AD JCommTable4.R0C0	9	KC110	1	num3	9
151	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 1_4_plus_4_5	1	den4	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	correct	0	1	0	AD den4	9	Single-KC	152	AD JCommTable5.R1C0	9	KC731	1	den4	9
152	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 1_4_plus_4_5	1	num4	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	correct	0	1	0	AD num4	9	Single-KC	153	AD JCommTable5.R0C0	9	KC13	1	num4	9
153	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 1_4_plus_4_5	1	num5	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	correct	0	1	0	num5	15	Single-KC	154	AD JCommTable6.R0C0	9	KC434	1	num5	30
154	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 1_4_plus_4_5	1	den5	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	correct	0	1	0	AD den5	9	Single-KC	155	AD JCommTable6.R1C0	9	KC118	1	den5	30
155	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 1_4_plus_4_5	1	done	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	correct	0	1	0	AD done	9	Single-KC	156	AD done	9	KC474	1	done	30
156	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 6_7_plus_1_6	1	check_convert	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	correct	0	1	0	AD check_convert	10	Single-KC	157	AD JCommTable8.R0C0	31	KC587	1	check_convert	31
157	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 6_7_plus_1_6	1	den3	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	correct	0	1	0	AD den3	10	Single-KC	158	AD JCommTable4.R1C0	10	KC567	1	den3	10
158	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 6_7_plus_1_6	1	den4	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	correct	0	1	0	AD den4	10	Single-KC	159	AD JCommTable5.R1C0	10	KC944	1	den4	10
159	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 6_7_plus_1_6	1	num3	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	correct	0	1	0	AD num3	10	Single-KC	160	AD JCommTable4.R0C0	10	KC771	1	num3	10
160	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 6_7_plus_1_6	1	num4	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	correct	0	1	0	AD num4	10	Single-KC	161	AD JCommTable5.R0C0	10	KC257	1	num4	10
161	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 6_7_plus_1_6	1	num5	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	correct	0	1	0	num5	16	Single-KC	162	AD JCommTable6.R0C0	10	KC586	1	num5	31
162	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 6_7_plus_1_6	1	den5	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	correct	0	1	0	AD den5	10	Single-KC	163	AD JCommTable6.R1C0	10	KC66	1	den5	31
163	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 6_7_plus_1_6	1	done	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	4/28/2015 10:51	correct	0	1	0	AD done	10	Single-KC	164	AD done	10	KC187	1	done	31
164	Stu_042c4b5851700a33a99dcf57043d0ed4	AS 11_2_plus_3_2	1	den5	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	AS den5	7	Single-KC	165	AS JCommTable6.R1C0	7	KC844	1	den5	32
165	Stu_042c4b5851700a33a99dcf57043d0ed4	AS 11_2_plus_3_2	1	num5	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	num5	17	Single-KC	166	AS JCommTable6.R0C0	7	KC561	1	num5	32
166	Stu_042c4b5851700a33a99dcf57043d0ed4	AS 11_2_plus_3_2	1	done	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	AS done	7	Single-KC	167	AS done	7	KC971	1	done	32
167	Stu_042c4b5851700a33a99dcf57043d0ed4	AS 11_2_plus_3_2	1	check_convert	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	AS check_convert	7	Single-KC	168	AD JCommTable8.R0C0	32	KC552	1	check_convert	32
168	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 5_6_plus_1_7	1	check_convert	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	AD check_convert	11	Single-KC	169	AD JCommTable8.R0C0	33	KC958	1	check_convert	33
169	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 5_6_plus_1_7	1	den3	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	AD den3	11	Single-KC	170	AD JCommTable4.R1C0	11	KC77	1	den3	11
170	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 5_6_plus_1_7	1	den4	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	AD den4	11	Single-KC	171	AD JCommTable5.R1C0	11	KC413	1	den4	11
171	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 5_6_plus_1_7	1	num3	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	AD num3	11	Single-KC	172	AD JCommTable4.R0C0	11	KC126	1	num3	11
172	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 5_6_plus_1_7	1	num4	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	AD num4	11	Single-KC	173	AD JCommTable5.R0C0	11	KC46	1	num4	11
173	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 5_6_plus_1_7	1	num5	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	num5	18	Single-KC	174	AD JCommTable6.R0C0	11	KC969	1	num5	33
174	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 5_6_plus_1_7	1	den5	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	AD den5	11	Single-KC	175	AD JCommTable6.R1C0	11	KC322	1	den5	33
175	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 5_6_plus_1_7	1	done	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	AD done	11	Single-KC	176	AD done	11	KC442	1	done	33
176	Stu_042c4b5851700a33a99dcf57043d0ed4	M 5_9_times_3_7	1	den5	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	M den5	16	Single-KC	177	M  JCommTable6.R1C0	16	KC588	1	den5	34
177	Stu_042c4b5851700a33a99dcf57043d0ed4	M 5_9_times_3_7	1	num5	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	M num5	16	Single-KC	178	M  JCommTable6.R0C0	16	KC659	1	num5	34
178	Stu_042c4b5851700a33a99dcf57043d0ed4	M 5_9_times_3_7	1	done	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	M done	16	Single-KC	179	M  done	16	KC349	1	done	34
179	Stu_042c4b5851700a33a99dcf57043d0ed4	M 5_9_times_3_7	1	check_convert	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	M check_convert	16	Single-KC	180	AD JCommTable8.R0C0	34	KC865	1	check_convert	34
180	Stu_042c4b5851700a33a99dcf57043d0ed4	M 4_9_times_1_3	1	den5	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	M den5	17	Single-KC	181	M  JCommTable6.R1C0	17	KC324	1	den5	35
181	Stu_042c4b5851700a33a99dcf57043d0ed4	M 4_9_times_1_3	1	num5	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	M num5	17	Single-KC	182	M  JCommTable6.R0C0	17	KC805	1	num5	35
182	Stu_042c4b5851700a33a99dcf57043d0ed4	M 4_9_times_1_3	1	done	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	M done	17	Single-KC	183	M  done	17	KC554	1	done	35
183	Stu_042c4b5851700a33a99dcf57043d0ed4	M 4_9_times_1_3	1	check_convert	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	4/28/2015 10:52	correct	0	1	0	M check_convert	17	Single-KC	184	AD JCommTable8.R0C0	35	KC911	1	check_convert	35
184	Stu_042c4b5851700a33a99dcf57043d0ed4	AS 3_7_plus_4_7	1	den5	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	correct	0	1	0	AS den5	8	Single-KC	185	AS JCommTable6.R1C0	8	KC397	1	den5	36
185	Stu_042c4b5851700a33a99dcf57043d0ed4	AS 3_7_plus_4_7	1	num5	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	correct	0	1	0	num5	19	Single-KC	186	AS JCommTable6.R0C0	8	KC861	1	num5	36
186	Stu_042c4b5851700a33a99dcf57043d0ed4	AS 3_7_plus_4_7	1	done	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	correct	0	1	0	AS done	8	Single-KC	187	AS done	8	KC665	1	done	36
187	Stu_042c4b5851700a33a99dcf57043d0ed4	AS 3_7_plus_4_7	1	check_convert	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	correct	0	1	0	AS check_convert	8	Single-KC	188	AD JCommTable8.R0C0	36	KC244	1	check_convert	36
188	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 2_3_plus_3_5	1	check_convert	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	correct	0	1	0	AD check_convert	12	Single-KC	189	AD JCommTable8.R0C0	37	KC697	1	check_convert	37
189	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 2_3_plus_3_5	1	den3	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	correct	0	1	0	AD den3	12	Single-KC	190	AD JCommTable4.R1C0	12	KC799	1	den3	12
190	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 2_3_plus_3_5	1	num3	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	correct	0	1	0	AD num3	12	Single-KC	191	AD JCommTable4.R0C0	12	KC575	1	num3	12
191	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 2_3_plus_3_5	1	den4	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	correct	0	1	0	AD den4	12	Single-KC	192	AD JCommTable5.R1C0	12	KC819	1	den4	12
192	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 2_3_plus_3_5	1	num4	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	correct	0	1	0	AD num4	12	Single-KC	193	AD JCommTable5.R0C0	12	KC883	1	num4	12
193	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 2_3_plus_3_5	1	num5	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	correct	0	1	0	num5	20	Single-KC	194	AD JCommTable6.R0C0	12	KC807	1	num5	37
194	Stu_042c4b5851700a33a99dcf57043d0ed4	AD 2_3_plus_3_5	1	den5	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	4/28/2015 10:53	correct	0	1	0	AD den5	12	Single-KC	195	AD JCommTable6.R1C0	12	KC628	1	den5	37
