Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	KC (ptype_selection)	Opportunity (ptype_selection)
13	BKT Controller(2)	AD 8_2_plus_10_2	1	JCommTable4.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	incorrect	1	1	1	JCommTable4.R0C0	2	Single-KC	13	AD JCommTable4.R0C0	2
14	BKT Controller(2)	AD 8_2_plus_10_2	1	JCommTable5.R0C0	1/1/1970 0:05	1/1/1970 0:05		1/1/1970 0:05	incorrect	1	0	0	JCommTable5.R0C0	2	Single-KC	14	AD JCommTable5.R0C0	2
15	BKT Controller(2)	AD 8_2_plus_10_2	1	JCommTable5.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	hint	0	1	1	JCommTable5.R1C0	2	Single-KC	15	AD JCommTable5.R1C0	2
16	BKT Controller(2)	AD 8_2_plus_10_2	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05		1/1/1970 0:05	incorrect	1	0	0	JCommTable6.R1C0	2	Single-KC	16	AD JCommTable6.R1C0	2
17	BKT Controller(2)	AD 8_2_plus_10_2	1	JCommTable5.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	hint	0	1	1	JCommTable5.R0C0	3	Single-KC	17	AD JCommTable5.R0C0	3
18	BKT Controller(2)	AD 8_2_plus_10_2	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	hint	0	1	1	JCommTable6.R1C0	3	Single-KC	18	AD JCommTable6.R1C0	3
19	BKT Controller(2)	AD 8_2_plus_10_2	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	incorrect	1	1	1	JCommTable6.R0C0	2	Single-KC	19	AD JCommTable6.R0C0	2
20	BKT Controller(2)	AD 8_2_plus_10_2	1	done	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	hint	0	1	1	done	3	Single-KC	20	AD done	3
21	BKT Controller(2)	AD 10_9_plus_3_1	1	JCommTable8.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	JCommTable8.R0C0	3	Single-KC	21	AD JCommTable8.R0C0	3
22	BKT Controller(2)	AD 10_9_plus_3_1	1	JCommTable4.R0C0	1/1/1970 0:05	1/1/1970 0:05		1/1/1970 0:05	incorrect	1	0	0	JCommTable4.R0C0	3	Single-KC	22	AD JCommTable4.R0C0	3
23	BKT Controller(2)	AD 10_9_plus_3_1	1	JCommTable5.R1C0	1/1/1970 0:05	1/1/1970 0:05		1/1/1970 0:05	incorrect	1	0	0	JCommTable5.R1C0	3	Single-KC	23	AD JCommTable5.R1C0	3
24	BKT Controller(2)	AD 10_9_plus_3_1	1	JCommTable4.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	incorrect	1	1	1	JCommTable4.R1C0	4	Single-KC	24	AD JCommTable4.R1C0	4
25	BKT Controller(2)	AD 10_9_plus_3_1	1	JCommTable4.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	incorrect	1	1	1	JCommTable4.R0C0	4	Single-KC	25	AD JCommTable4.R0C0	4
26	BKT Controller(2)	AD 10_9_plus_3_1	1	JCommTable5.R0C0	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	JCommTable5.R0C0	4	Single-KC	26	AD JCommTable5.R0C0	4
27	BKT Controller(2)	AD 10_9_plus_3_1	1	JCommTable5.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	0	1	1	JCommTable5.R1C0	4	Single-KC	27	AD JCommTable5.R1C0	4
28	BKT Controller(2)	AD 10_9_plus_3_1	1	JCommTable5.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	incorrect	1	1	1	JCommTable5.R0C0	5	Single-KC	28	AD JCommTable5.R0C0	5
29	BKT Controller(2)	AD 10_9_plus_3_1	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	0	1	1	JCommTable6.R1C0	4	Single-KC	29	AD JCommTable6.R1C0	4
30	BKT Controller(2)	AD 10_9_plus_3_1	1	done	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	done	4	Single-KC	30	AD done	4
31	BKT Controller(2)	AD 10_9_plus_3_1	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	0	1	1	JCommTable6.R0C0	3	Single-KC	31	AD JCommTable6.R0C0	3
32	BKT Controller(2)	AD 10_9_plus_3_1	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	done	5	Single-KC	32	AD done	5
33	BKT Controller(2)	AS 8_5_plus_4_5	1	JCommTable8.R0C0	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	JCommTable8.R0C0	4	Single-KC	33	AS JCommTable8.R0C0	1
34	BKT Controller(2)	AS 8_5_plus_4_5	1	JCommTable4.R1C0	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	JCommTable4.R1C0	5	Single-KC	34	AS JCommTable4.R1C0	1
35	BKT Controller(2)	AS 8_5_plus_4_5	1	JCommTable5.R1C0	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	JCommTable5.R1C0	5	Single-KC	35	AS JCommTable5.R1C0	1
36	BKT Controller(2)	AS 8_5_plus_4_5	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	0	1	1	JCommTable6.R1C0	5	Single-KC	36	AS JCommTable6.R1C0	1
37	BKT Controller(2)	AS 8_5_plus_4_5	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	0	1	1	JCommTable6.R0C0	4	Single-KC	37	AS JCommTable6.R0C0	1
38	BKT Controller(2)	AS 8_5_plus_4_5	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	done	6	Single-KC	38	AS done	1
39	BKT Controller(2)	M 8_6_times_5_6	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	JCommTable6.R1C0	6	Single-KC	39	M  JCommTable6.R1C0	1
40	BKT Controller(2)	M 8_6_times_5_6	1	JCommTable8.R0C0	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	JCommTable8.R0C0	5	Single-KC	40	M  JCommTable8.R0C0	1
41	BKT Controller(2)	M 8_6_times_5_6	1	JCommTable4.R1C0	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	JCommTable4.R1C0	6	Single-KC	41	M  JCommTable4.R1C0	1
42	BKT Controller(2)	M 8_6_times_5_6	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	0	1	1	JCommTable6.R0C0	5	Single-KC	42	M  JCommTable6.R0C0	1
43	BKT Controller(2)	M 8_6_times_5_6	1	done	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	done	7	Single-KC	43	M  done	1
44	BKT Controller(2)	M 8_6_times_5_6	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	hint	0	1	1	JCommTable6.R1C0	7	Single-KC	44	M  JCommTable6.R1C0	2
45	BKT Controller(2)	M 8_6_times_5_6	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	done	8	Single-KC	45	M  done	2
46	BKT Controller(2)	AS 5_3_plus_7_3	1	JCommTable6.R1C0	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	JCommTable6.R1C0	8	Single-KC	46	AS JCommTable6.R1C0	2
47	BKT Controller(2)	AS 5_3_plus_7_3	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	JCommTable6.R0C0	6	Single-KC	47	AS JCommTable6.R0C0	2
48	BKT Controller(2)	AS 5_3_plus_7_3	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	JCommTable6.R1C0	9	Single-KC	48	AS JCommTable6.R1C0	3
49	BKT Controller(2)	AS 5_3_plus_7_3	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	1	JCommTable6.R0C0	7	Single-KC	49	AS JCommTable6.R0C0	3
50	BKT Controller(2)	AS 5_3_plus_7_3	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	done	9	Single-KC	50	AS done	2
51	BKT Controller(2)	M 1_1_times_1_8	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07		1/1/1970 0:07	incorrect	1	0	0	JCommTable6.R1C0	10	Single-KC	51	M  JCommTable6.R1C0	3
52	BKT Controller(2)	M 1_1_times_1_8	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	JCommTable6.R0C0	8	Single-KC	52	M  JCommTable6.R0C0	2
53	BKT Controller(2)	M 1_1_times_1_8	1	JCommTable4.R1C0	1/1/1970 0:07	1/1/1970 0:07		1/1/1970 0:07	incorrect	1	0	0	JCommTable4.R1C0	7	Single-KC	53	M  JCommTable4.R1C0	2
54	BKT Controller(2)	M 1_1_times_1_8	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	hint	0	1	1	JCommTable6.R1C0	11	Single-KC	54	M  JCommTable6.R1C0	4
55	BKT Controller(2)	M 1_1_times_1_8	1	done	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	done	10	Single-KC	55	M  done	3
56	BKT Controller(2)	AS 4_10_plus_2_10	1	JCommTable6.R1C0	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	JCommTable6.R1C0	12	Single-KC	56	AS JCommTable6.R1C0	4
57	BKT Controller(2)	AS 4_10_plus_2_10	1	JCommTable6.R0C0	1/1/1970 0:07	1/1/1970 0:07		1/1/1970 0:07	incorrect	1	0	0	JCommTable6.R0C0	9	Single-KC	57	AS JCommTable6.R0C0	4
58	BKT Controller(2)	AS 4_10_plus_2_10	1		1/1/1970 0:07	1/1/1970 0:07		1/1/1970 0:07		0	0	0	JCommTable4.R1C0	8	Single-KC	58	AS JCommTable4.R1C0	2
59	BKT Controller(2)	AS 4_10_plus_2_10	1	3	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	1	0	1	Single-KC	59	AS 0	1
60	BKT Controller(2)	AS 4_10_plus_2_10	1	11	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	done	11	Single-KC	60	AS done	3
61	BKT Controller(2)	AS 4_10_plus_2_10	1	7	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	JCommTable6.R0C0	10	Single-KC	61	AS JCommTable6.R0C0	5
62	BKT Controller(2)	AS 4_10_plus_2_10	1	9	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	JCommTable6.R1C0	13	Single-KC	62	AS JCommTable6.R1C0	5
63	BKT Controller(2)	AS 4_10_plus_2_10	1	11	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	done	12	Single-KC	63	AS done	4
64	BKT Controller(2)	M 6_4_times_10_3	1	1	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	0	JCommTable6.R0C0	11	Single-KC	64	M  JCommTable6.R0C0	3
65	BKT Controller(2)	M 6_4_times_10_3	1	3	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	incorrect	1	1	1	JCommTable5.R0C0	6	Single-KC	65	M  JCommTable5.R0C0	1
66	BKT Controller(2)	M 6_4_times_10_3	1	5	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:07	correct	0	1	0	done	13	Single-KC	66	M  done	4
67	BKT Controller(2)	AD 4_7_plus_5_5	1	1	1/1/1970 0:07	1/1/1970 0:07	1/1/1970 0:08	1/1/1970 0:08	incorrect	4	1	1	JCommTable6.R1C0	14	Single-KC	67	AD JCommTable6.R1C0	5
68	BKT Controller(2)	AD 4_7_plus_5_5	1	3	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	incorrect	1	1	1	JCommTable6.R1C0	15	Single-KC	68	AD JCommTable6.R1C0	6
69	BKT Controller(2)	AD 4_7_plus_5_5	1	7	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	incorrect	2	1	0	JCommTable6.R0C0	12	Single-KC	69	AD JCommTable6.R0C0	4
70	BKT Controller(2)	AD 4_7_plus_5_5	1	9	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	hint	0	1	1	JCommTable5.R1C0	6	Single-KC	70	AD JCommTable5.R1C0	5
71	BKT Controller(2)	AD 4_7_plus_5_5	1	15	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	incorrect	2	1	1	JCommTable6.R1C0	16	Single-KC	71	AD JCommTable6.R1C0	7
72	BKT Controller(2)	AD 4_7_plus_5_5	1	17	1/1/1970 0:08	1/1/1970 0:08		1/1/1970 0:08	incorrect	1	0	0	JCommTable6.R1C0	17	Single-KC	72	AD JCommTable6.R1C0	8
73	BKT Controller(2)	AD 4_7_plus_5_5	1	21	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	JCommTable6.R0C0	13	Single-KC	73	AD JCommTable6.R0C0	5
74	BKT Controller(2)	AD 4_7_plus_5_5	1	23	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	incorrect	2	1	1	JCommTable6.R1C0	18	Single-KC	74	AD JCommTable6.R1C0	9
75	BKT Controller(2)	AD 4_7_plus_5_5	1	25	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	done	14	Single-KC	75	AD done	6
76	BKT Controller(2)	M 7_3_times_2_4	1	1	1/1/1970 0:08	1/1/1970 0:08		1/1/1970 0:08	incorrect	1	0	0	JCommTable8.R0C0	6	Single-KC	76	M  JCommTable8.R0C0	2
77	BKT Controller(2)	M 7_3_times_2_4	1	7	1/1/1970 0:08	1/1/1970 0:08		1/1/1970 0:08	incorrect	1	0	0	JCommTable6.R1C0	19	Single-KC	77	M  JCommTable6.R1C0	5
78	BKT Controller(2)	M 7_3_times_2_4	1	1	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	JCommTable6.R0C0	14	Single-KC	78	M  JCommTable6.R0C0	4
79	BKT Controller(2)	M 7_3_times_2_4	1	3	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	incorrect	1	1	1	JCommTable4.R1C0	9	Single-KC	79	M  JCommTable4.R1C0	3
80	BKT Controller(2)	M 7_3_times_2_4	1	5	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	1/1/1970 0:08	correct	0	1	0	done	15	Single-KC	80	M  done	5
81	BKT Controller(2)	M 6_5_times_2_7	1	1	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	JCommTable6.R0C0	15	Single-KC	81	M  JCommTable6.R0C0	5
82	BKT Controller(2)	M 6_5_times_2_7	1	3	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	1	1	0	JCommTable5.R1C0	7	Single-KC	82	M  JCommTable5.R1C0	1
83	BKT Controller(2)	M 6_5_times_2_7	1	5	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	done	16	Single-KC	83	M  done	6
84	BKT Controller(2)	AS 2_1_plus_5_1	1	1	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	JCommTable6.R1C0	20	Single-KC	84	AS JCommTable6.R1C0	6
85	BKT Controller(2)	AS 2_1_plus_5_1	1	3	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	2	1	1	JCommTable8.R0C0	7	Single-KC	85	AS JCommTable8.R0C0	2
86	BKT Controller(2)	AS 2_1_plus_5_1	1	11	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	done	17	Single-KC	86	AS done	5
87	BKT Controller(2)	AS 4_10_plus_7_10	1	1	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	1	1	0	JCommTable6.R1C0	21	Single-KC	87	AS JCommTable6.R1C0	7
88	BKT Controller(2)	AS 4_10_plus_7_10	1	3	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	JCommTable6.R0C0	16	Single-KC	88	AS JCommTable6.R0C0	6
89	BKT Controller(2)	AS 4_10_plus_7_10	1	11	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	done	18	Single-KC	89	AS done	6
90	BKT Controller(2)	AS 7_4_plus_8_4	1	1	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	JCommTable6.R1C0	22	Single-KC	90	AS JCommTable6.R1C0	8
91	BKT Controller(2)	AS 7_4_plus_8_4	1	3	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	JCommTable6.R0C0	17	Single-KC	91	AS JCommTable6.R0C0	7
92	BKT Controller(2)	AS 7_4_plus_8_4	1	11	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	correct	0	1	0	done	19	Single-KC	92	AS done	7
93	BKT Controller(2)	AD 5_1_plus_2_7	1	1	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	2	1	0	JCommTable6.R1C0	23	Single-KC	93	AD JCommTable6.R1C0	10
94	BKT Controller(2)	AD 5_1_plus_2_7	1	3	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	hint	0	1	1	JCommTable4.R1C0	10	Single-KC	94	AD JCommTable4.R1C0	5
95	BKT Controller(2)	AD 5_1_plus_2_7	1	7	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:09	incorrect	3	1	0	JCommTable6.R0C0	18	Single-KC	95	AD JCommTable6.R0C0	6
96	BKT Controller(2)	AD 5_1_plus_2_7	1	9	1/1/1970 0:09	1/1/1970 0:09	1/1/1970 0:10	1/1/1970 0:10	incorrect	1	1	0	JCommTable6.R0C0	19	Single-KC	96	AD JCommTable6.R0C0	7
97	BKT Controller(2)	AD 5_1_plus_2_7	1	15	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	JCommTable5.R0C0	7	Single-KC	97	AD JCommTable5.R0C0	6
98	BKT Controller(2)	AD 5_1_plus_2_7	1	17	1/1/1970 0:10	1/1/1970 0:10		1/1/1970 0:10	incorrect	1	0	0	JCommTable6.R1C0	24	Single-KC	98	AD JCommTable6.R1C0	11
99	BKT Controller(2)	AD 5_1_plus_2_7	1	21	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	JCommTable6.R0C0	20	Single-KC	99	AD JCommTable6.R0C0	8
100	BKT Controller(2)	AD 5_1_plus_2_7	1	23	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	2	1	1	JCommTable6.R1C0	25	Single-KC	100	AD JCommTable6.R1C0	12
101	BKT Controller(2)	AD 5_1_plus_2_7	1	25	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	done	20	Single-KC	101	AD done	7
102	BKT Controller(2)	AD 3_7_plus_4_9	1	1	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	1	1	1	JCommTable4.R0C0	5	Single-KC	102	AD JCommTable4.R0C0	5
103	BKT Controller(2)	AD 3_7_plus_4_9	1	3	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	JCommTable4.R1C0	11	Single-KC	103	AD JCommTable4.R1C0	6
104	BKT Controller(2)	AD 3_7_plus_4_9	1	11	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	JCommTable5.R1C0	8	Single-KC	104	AD JCommTable5.R1C0	6
105	BKT Controller(2)	AD 3_7_plus_4_9	1	13	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	incorrect	1	1	0	JCommTable6.R0C0	21	Single-KC	105	AD JCommTable6.R0C0	9
106	BKT Controller(2)	AD 3_7_plus_4_9	1	15	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	JCommTable5.R0C0	8	Single-KC	106	AD JCommTable5.R0C0	7
107	BKT Controller(2)	AD 3_7_plus_4_9	1	21	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	JCommTable6.R0C0	22	Single-KC	107	AD JCommTable6.R0C0	10
108	BKT Controller(2)	AD 3_7_plus_4_9	1	23	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	JCommTable6.R1C0	26	Single-KC	108	AD JCommTable6.R1C0	13
109	BKT Controller(2)	AD 3_7_plus_4_9	1	25	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	correct	0	1	0	done	21	Single-KC	109	AD done	8
1	BKT Controller(3)	AD 4_6_plus_1_5	1	1	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	hint	0	1	1	JCommTable8.R0C0	1	Single-KC	1	AD JCommTable8.R0C0	1
2	BKT Controller(3)	AD 4_6_plus_1_5	1	3	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	hint	0	1	1	JCommTable4.R1C0	1	Single-KC	2	AD JCommTable4.R1C0	1
3	BKT Controller(3)	AD 4_6_plus_1_5	1	7	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	hint	0	1	1	JCommTable4.R0C0	1	Single-KC	3	AD JCommTable4.R0C0	1
4	BKT Controller(3)	AD 4_6_plus_1_5	1	9	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	hint	0	1	1	JCommTable5.R1C0	1	Single-KC	4	AD JCommTable5.R1C0	1
5	BKT Controller(3)	AD 4_6_plus_1_5	1	15	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	hint	0	1	1	JCommTable5.R0C0	1	Single-KC	5	AD JCommTable5.R0C0	1
6	BKT Controller(3)	AD 4_6_plus_1_5	1	17	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	1/1/1970 0:10	hint	0	1	1	JCommTable6.R1C0	1	Single-KC	6	AD JCommTable6.R1C0	1
7	BKT Controller(3)	AD 4_6_plus_1_5	1	19	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	hint	0	1	1	JCommTable6.R0C0	1	Single-KC	7	AD JCommTable6.R0C0	1
8	BKT Controller(3)	AD 4_6_plus_1_5	1	25	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	hint	0	1	1	done	1	Single-KC	8	AD done	1
9	BKT Controller(3)	AS 4_10_plus_7_10	1	1	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	incorrect	3	1	1	JCommTable4.R0C0	2	Single-KC	9	AS JCommTable4.R0C0	1
10	BKT Controller(3)	AS 4_10_plus_7_10	1	3	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	hint	0	1	1	JCommTable6.R0C0	2	Single-KC	10	AS JCommTable6.R0C0	1
11	BKT Controller(3)	AS 4_10_plus_7_10	1	11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	hint	0	1	1	done	2	Single-KC	11	AS done	1
12	BKT Controller(3)	M 1_8_times_2_2	1	7	1/1/1970 0:11	1/1/1970 0:11		1/1/1970 0:11	incorrect	1	0	0	JCommTable6.R1C0	2	Single-KC	12	M  JCommTable6.R1C0	1
13	BKT Controller(3)	M 1_8_times_2_2	1	1	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	incorrect	3	1	1	JCommTable6.R0C0	3	Single-KC	13	M  JCommTable6.R0C0	1
14	BKT Controller(3)	M 1_8_times_2_2	1	3	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	incorrect	1	1	1	JCommTable4.R1C0	2	Single-KC	14	M  JCommTable4.R1C0	1
15	BKT Controller(3)	M 1_8_times_2_2	1	5	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	incorrect	1	1	1	JCommTable5.R1C0	2	Single-KC	15	M  JCommTable5.R1C0	1
16	BKT Controller(3)	M 2_5_times_5_4	1	7	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	JCommTable6.R1C0	3	Single-KC	16	M  JCommTable6.R1C0	2
17	BKT Controller(3)	M 2_5_times_5_4	1	9	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	incorrect	1	1	0	done	3	Single-KC	17	M  done	1
18	BKT Controller(3)	M 2_5_times_5_4	1	5	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:11	correct	0	1	0	done	4	Single-KC	18	M  done	2
19	BKT Controller(3)	AS 3_8_plus_8_8	1	1	1/1/1970 0:11	1/1/1970 0:11	1/1/1970 0:12	1/1/1970 0:12	hint	0	1	1	JCommTable6.R1C0	4	Single-KC	19	AS JCommTable6.R1C0	1
20	BKT Controller(3)	AS 3_8_plus_8_8	1	3	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	1/1/1970 0:12	correct	0	1	0	JCommTable6.R0C0	4	Single-KC	20	AS JCommTable6.R0C0	2
